ydstogo,yardline_100,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,off_epa_db,off_epa_rush,def_epa_db_allowed,def_epa_rush_allowed,posteam,defteam,qtr,season,fourth_down_converted
2,42,1079,-14,2.0,3.0,0.164467079177794,-0.0250360405480926,-0.0649834994666575,-0.0686461085770023,CIN,LAC,3,2024,1
1,49,3453,0,3.0,3.0,-0.240722400726333,-0.0661024346972195,-0.0050762063593883,0.0848071867959033,CLE,NO,1,2024,0
1,33,809,0,3.0,3.0,-0.0768450810533741,0.0025840991602588,0.0662962792511042,-0.0737354477465134,NO,CLE,4,2024,1
2,34,211,-14,3.0,3.0,-0.240722400726333,-0.0661024346972195,-0.0050762063593883,0.0848071867959033,CLE,NO,4,2024,1
6,22,168,-14,3.0,2.0,-0.240722400726333,-0.0661024346972195,-0.0050762063593883,0.0848071867959033,CLE,NO,4,2024,0
2,23,1634,3,3.0,3.0,-0.0840921312412432,-0.0635117811981515,-0.0280152042564039,-0.0794382586882822,CHI,GB,3,2024,1
1,43,1035,-1,3.0,3.0,-0.0840921312412432,-0.0635117811981515,-0.0280152042564039,-0.0794382586882822,CHI,GB,3,2024,1
6,6,689,-5,2.0,3.0,0.134196050935606,0.0091550408837229,0.0555450795122769,0.0024009888801976,GB,CHI,4,2024,0
3,63,93,-1,1.0,1.0,-0.0840921312412432,-0.0635117811981515,-0.0280152042564039,-0.0794382586882822,CHI,GB,4,2024,1
9,67,3341,-7,3.0,3.0,-0.068410756528168,-0.120584109901214,-0.0834935551683817,-0.0844784843473991,DAL,HOU,1,2024,0
3,30,3212,7,3.0,3.0,-0.0203496271346819,-0.0729069672861534,0.0418316368935686,0.123715294651743,HOU,DAL,1,2024,0
1,10,2814,7,3.0,3.0,-0.0203496271346819,-0.0729069672861534,0.0418316368935686,0.123715294651743,HOU,DAL,1,2024,1
10,70,1805,-7,0.0,1.0,-0.068410756528168,-0.120584109901214,-0.0834935551683817,-0.0844784843473991,DAL,HOU,2,2024,0
2,8,1038,-10,3.0,3.0,-0.068410756528168,-0.120584109901214,-0.0834935551683817,-0.0844784843473991,DAL,HOU,3,2024,0
16,59,372,-17,3.0,3.0,-0.068410756528168,-0.120584109901214,-0.0834935551683817,-0.0844784843473991,DAL,HOU,4,2024,0
1,61,2532,-10,3.0,3.0,0.0329865285752917,-0.0659750472524165,0.0908618998924504,-0.0922925172883957,NYJ,IND,2,2024,0
1,30,2407,10,3.0,3.0,-0.0636094889681683,-0.0429245961314055,0.050492460497765,-0.0013602733043892,IND,NYJ,2,2024,1
3,61,1803,6,2.0,1.0,-0.0636094889681683,-0.0429245961314055,0.050492460497765,-0.0013602733043892,IND,NYJ,2,2024,0
1,54,2696,4,3.0,3.0,0.261614127515145,0.0379234163997533,0.198335477132297,0.022384884288334,DET,JAX,2,2024,1
1,61,1884,-25,1.0,3.0,0.0048704203394064,-0.0328360473828544,-0.005405209970976,-0.0157102323205269,JAX,DET,2,2024,1
2,14,1205,29,3.0,3.0,0.261614127515145,0.0379234163997533,0.198335477132297,0.022384884288334,DET,JAX,3,2024,1
7,31,597,-43,3.0,3.0,0.0048704203394064,-0.0328360473828544,-0.005405209970976,-0.0157102323205269,JAX,DET,4,2024,0
2,23,120,46,3.0,3.0,0.261614127515145,0.0379234163997533,0.198335477132297,0.022384884288334,DET,JAX,4,2024,1
3,34,2258,6,2.0,2.0,0.248290563564379,0.0974811514299672,0.0686744037052329,-0.034607671344217,BUF,KC,2,2024,0
2,26,147,2,2.0,2.0,0.248290563564379,0.0974811514299672,0.0686744037052329,-0.034607671344217,BUF,KC,4,2024,1
13,62,77,-9,1.0,2.0,0.0875775805827076,-0.0024509517389038,0.0857871238812994,-0.0749150183247785,KC,BUF,4,2024,0
1,39,1838,4,2.0,2.0,0.0651001151412996,-0.0899384902738522,0.145086095856696,-0.0106531588371839,LA,NE,2,2024,1
1,1,3110,0,3.0,3.0,0.0685834170849573,-0.185990631211066,0.0691378323447833,-0.07316945667147,MIA,LV,1,2024,1
2,45,2539,4,3.0,2.0,0.0685834170849573,-0.185990631211066,0.0691378323447833,-0.07316945667147,MIA,LV,2,2024,1
1,61,1101,-11,3.0,3.0,-0.0918501180252892,-0.241776292895716,0.0082826431765399,-0.0667270486626095,LV,MIA,3,2024,1
3,51,449,-12,3.0,3.0,-0.0918501180252892,-0.241776292895716,0.0082826431765399,-0.0667270486626095,LV,MIA,4,2024,1
4,43,516,-10,3.0,3.0,-0.11483932873466,-0.11170262165431,-0.0369816151798277,-0.160274118792661,TEN,MIN,4,2024,0
7,48,149,-10,3.0,3.0,-0.11483932873466,-0.11170262165431,-0.0369816151798277,-0.160274118792661,TEN,MIN,4,2024,0
1,50,381,-4,3.0,3.0,0.0130197642511655,-0.0535215268332674,0.039892277818978,0.0397221767168978,SEA,SF,4,2024,1
1,37,241,-4,3.0,2.0,0.0130197642511655,-0.0535215268332674,0.039892277818978,0.0397221767168978,SEA,SF,4,2024,0
2,26,481,-2,3.0,3.0,0.163593946325735,0.101243061465386,-0.0650179896307978,-0.117662061342622,WAS,PHI,4,2024,0
2,24,120,-16,2.0,3.0,0.163593946325735,0.101243061465386,-0.0650179896307978,-0.117662061342622,WAS,PHI,4,2024,1
1,40,1345,-4,3.0,2.0,0.112611429673172,0.0468983326726857,-0.0008828796459971,-0.0362272847426803,ARI,SEA,3,2024,0
1,30,2584,7,3.0,3.0,0.0684779864120019,-0.0618165479113147,0.0108050731368239,-0.116920873398201,LAC,BAL,2,2024,1
1,84,1920,-3,3.0,3.0,0.335417873953253,0.10394064720623,-0.0649834994666575,-0.0686461085770023,BAL,LAC,2,2024,1
1,61,1058,1,3.0,3.0,0.335417873953253,0.10394064720623,-0.0649834994666575,-0.0686461085770023,BAL,LAC,3,2024,1
1,25,900,1,3.0,3.0,0.335417873953253,0.10394064720623,-0.0649834994666575,-0.0686461085770023,BAL,LAC,4,2024,1
9,62,130,-14,1.0,3.0,0.0684779864120019,-0.0618165479113147,0.0108050731368239,-0.116920873398201,LAC,BAL,4,2024,1
4,64,2313,1,3.0,2.0,-0.0918501180252892,-0.241776292895716,-0.0696995208582945,-0.0997031542139512,LV,DEN,2,2024,1
1,11,27,-10,1.0,0.0,-0.0918501180252892,-0.241776292895716,-0.0696995208582945,-0.0997031542139512,LV,DEN,4,2024,1
1,14,1497,8,3.0,3.0,0.261614127515145,0.0379234163997533,0.0908618998924504,-0.0922925172883957,DET,IND,3,2024,0
6,26,288,-18,3.0,3.0,-0.0636094889681683,-0.0429245961314055,-0.005405209970976,-0.0157102323205269,IND,DET,4,2024,0
1,2,1350,-11,3.0,3.0,-0.0845811585236491,0.0091309343245501,0.0686744037052329,-0.034607671344217,CAR,KC,3,2024,1
1,25,1134,4,3.0,3.0,0.0875775805827076,-0.0024509517389038,0.190124573853071,0.125492872984744,KC,CAR,3,2024,1
3,42,121,-8,1.0,3.0,-0.0845811585236491,0.0091309343245501,0.0686744037052329,-0.034607671344217,CAR,KC,4,2024,1
4,27,1511,-7,2.0,3.0,-0.0840921312412432,-0.0635117811981515,-0.0369816151798277,-0.160274118792661,CHI,MIN,3,2024,0
1,36,733,14,2.0,2.0,0.0418733038501175,-0.0679918759614137,0.0555450795122769,0.0024009888801976,MIN,CHI,4,2024,0
4,20,519,-14,2.0,2.0,-0.0840921312412432,-0.0635117811981515,-0.0369816151798277,-0.160274118792661,CHI,MIN,4,2024,1
3,33,92,-11,0.0,1.0,-0.0840921312412432,-0.0635117811981515,-0.0369816151798277,-0.160274118792661,CHI,MIN,4,2024,1
15,38,834,-31,3.0,3.0,-0.091389392489482,-0.0706939928900343,0.0082826431765399,-0.0667270486626095,NE,MIA,4,2024,1
4,62,666,-24,3.0,3.0,-0.091389392489482,-0.0706939928900343,0.0082826431765399,-0.0667270486626095,NE,MIA,4,2024,0
3,47,120,-19,1.0,3.0,-0.091389392489482,-0.0706939928900343,0.0082826431765399,-0.0667270486626095,NE,MIA,4,2024,0
7,48,1807,6,1.0,0.0,0.133787959688779,0.0814473790288432,0.0144809559496777,0.0164098742407088,PHI,LA,2,2024,0
1,50,1141,-13,3.0,3.0,0.0651001151412996,-0.0899384902738522,-0.0650179896307978,-0.117662061342622,LA,PHI,3,2024,1
3,39,462,-16,3.0,2.0,0.0651001151412996,-0.0899384902738522,-0.0650179896307978,-0.117662061342622,LA,PHI,4,2024,1
3,50,116,-23,1.0,2.0,0.0651001151412996,-0.0899384902738522,-0.0650179896307978,-0.117662061342622,LA,PHI,4,2024,1
2,38,2910,0,3.0,3.0,0.0207564769567637,-0.0932858399939079,0.0662962792511042,-0.0737354477465134,PIT,CLE,1,2024,0
1,16,2107,-3,3.0,2.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,2,2024,1
1,54,1537,-7,3.0,3.0,0.0207564769567637,-0.0932858399939079,0.0662962792511042,-0.0737354477465134,PIT,CLE,3,2024,0
1,22,1183,-7,2.0,3.0,0.0207564769567637,-0.0932858399939079,0.0662962792511042,-0.0737354477465134,PIT,CLE,3,2024,1
1,27,900,4,3.0,2.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,4,2024,1
2,2,743,4,3.0,2.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,4,2024,1
3,38,156,-1,2.0,2.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,4,2024,1
2,39,1551,-10,3.0,3.0,0.120149681710407,-0.0027701265959092,-0.0280152042564039,-0.0794382586882822,SF,GB,3,2024,0
1,9,340,21,2.0,3.0,0.134196050935606,0.0091550408837229,0.039892277818978,0.0397221767168978,GB,SF,4,2024,1
5,65,204,-28,3.0,2.0,0.120149681710407,-0.0027701265959092,-0.0280152042564039,-0.0794382586882822,SF,GB,4,2024,0
2,30,78,28,2.0,3.0,0.134196050935606,0.0091550408837229,0.039892277818978,0.0397221767168978,GB,SF,4,2024,0
1,28,3275,0,2.0,3.0,0.205056435930066,0.0234498223242684,0.128054302077657,-0.0068484521606288,TB,NYG,1,2024,1
1,63,2707,-7,3.0,2.0,-0.150467337448613,-0.0683036873001977,0.0811357062781426,-0.0529915311065561,NYG,TB,1,2024,0
9,51,450,-23,2.0,2.0,-0.150467337448613,-0.0683036873001977,0.0811357062781426,-0.0529915311065561,NYG,TB,4,2024,0
1,30,75,23,2.0,2.0,0.205056435930066,0.0234498223242684,0.128054302077657,-0.0068484521606288,TB,NYG,4,2024,0
1,44,2865,-4,3.0,3.0,-0.11483932873466,-0.11170262165431,-0.0834935551683817,-0.0844784843473991,TEN,HOU,1,2024,1
5,33,130,-6,1.0,3.0,0.0418733038501175,-0.0679918759614137,0.0851179516891079,0.0318787501273389,MIN,ARI,4,2024,1
10,70,40,-1,1.0,0.0,0.112611429673172,0.0468983326726857,-0.0369816151798277,-0.160274118792661,ARI,MIN,4,2024,0
1,32,2049,13,2.0,2.0,0.261614127515145,0.0379234163997533,0.0555450795122769,0.0024009888801976,DET,CHI,2,2024,1
3,63,1920,-16,2.0,2.0,-0.0840921312412432,-0.0635117811981515,-0.005405209970976,-0.0157102323205269,CHI,DET,2,2024,0
3,68,1803,-16,0.0,1.0,-0.0840921312412432,-0.0635117811981515,-0.005405209970976,-0.0157102323205269,CHI,DET,2,2024,0
1,61,903,-6,3.0,2.0,-0.240722400726333,-0.0661024346972195,-0.0696995208582945,-0.0997031542139512,CLE,DEN,3,2024,1
10,75,70,-9,3.0,1.0,-0.240722400726333,-0.0661024346972195,-0.0696995208582945,-0.0997031542139512,CLE,DEN,4,2024,1
2,36,2525,3,3.0,2.0,-0.0203496271346819,-0.0729069672861534,0.198335477132297,0.022384884288334,HOU,JAX,2,2024,1
2,29,578,-17,2.0,3.0,0.0048704203394064,-0.0328360473828544,-0.0834935551683817,-0.0844784843473991,JAX,HOU,4,2024,1
8,22,476,-17,2.0,3.0,0.0048704203394064,-0.0328360473828544,-0.0834935551683817,-0.0844784843473991,JAX,HOU,4,2024,1
3,60,213,-7,3.0,3.0,-0.0636094889681683,-0.0429245961314055,0.145086095856696,-0.0106531588371839,IND,NE,4,2024,1
2,41,117,-7,3.0,3.0,-0.0636094889681683,-0.0429245961314055,0.145086095856696,-0.0106531588371839,IND,NE,4,2024,1
3,3,17,-7,0.0,2.0,-0.0636094889681683,-0.0429245961314055,0.145086095856696,-0.0106531588371839,IND,NE,4,2024,1
1,50,1126,1,3.0,3.0,0.058065459860371,0.0002594236133709,-0.0649834994666575,-0.0686461085770023,ATL,LAC,3,2024,1
5,40,1009,1,3.0,3.0,0.058065459860371,0.0002594236133709,-0.0649834994666575,-0.0686461085770023,ATL,LAC,3,2024,0
4,64,849,4,3.0,3.0,0.0684779864120019,-0.0618165479113147,0.0993880898966164,0.0073211548495119,LAC,ATL,4,2024,0
2,14,623,-4,3.0,3.0,0.058065459860371,0.0002594236133709,-0.0649834994666575,-0.0686461085770023,ATL,LAC,4,2024,1
12,35,47,-4,1.0,2.0,0.058065459860371,0.0002594236133709,-0.0649834994666575,-0.0686461085770023,ATL,LAC,4,2024,0
1,49,3473,0,2.0,3.0,-0.0768450810533741,0.0025840991602588,0.0144809559496777,0.0164098742407088,NO,LA,1,2024,1
1,46,2547,-3,3.0,1.0,0.0651001151412996,-0.0899384902738522,-0.0050762063593883,0.0848071867959033,LA,NO,2,2024,1
4,25,2355,-3,3.0,1.0,0.0651001151412996,-0.0899384902738522,-0.0050762063593883,0.0848071867959033,LA,NO,2,2024,0
1,36,289,-7,2.0,2.0,-0.0768450810533741,0.0025840991602588,0.0144809559496777,0.0164098742407088,NO,LA,4,2024,1
3,9,73,-7,2.0,1.0,-0.0768450810533741,0.0025840991602588,0.0144809559496777,0.0164098742407088,NO,LA,4,2024,0
1,30,1608,-7,3.0,3.0,-0.0918501180252892,-0.241776292895716,0.0686744037052329,-0.034607671344217,LV,KC,3,2024,0
4,25,2457,-14,3.0,3.0,0.0685834170849573,-0.185990631211066,-0.0280152042564039,-0.0794382586882822,MIA,GB,2,2024,1
5,38,1827,-18,0.0,3.0,0.0685834170849573,-0.185990631211066,-0.0280152042564039,-0.0794382586882822,MIA,GB,2,2024,0
1,46,1156,-24,3.0,3.0,0.0685834170849573,-0.185990631211066,-0.0280152042564039,-0.0794382586882822,MIA,GB,3,2024,1
1,1,579,-16,3.0,3.0,0.0685834170849573,-0.185990631211066,-0.0280152042564039,-0.0794382586882822,MIA,GB,4,2024,0
5,75,58,-13,1.0,2.0,0.0685834170849573,-0.185990631211066,-0.0280152042564039,-0.0794382586882822,MIA,GB,4,2024,1
1,50,3107,-3,3.0,3.0,-0.150467337448613,-0.0683036873001977,0.0418316368935686,0.123715294651743,NYG,DAL,1,2024,1
1,56,2241,6,3.0,3.0,-0.068410756528168,-0.120584109901214,0.128054302077657,-0.0068484521606288,DAL,NYG,2,2024,0
1,61,1206,-2,3.0,3.0,0.335417873953253,0.10394064720623,-0.0650179896307978,-0.117662061342622,BAL,PHI,3,2024,1
8,58,378,-9,3.0,3.0,0.335417873953253,0.10394064720623,-0.0650179896307978,-0.117662061342622,BAL,PHI,4,2024,0
1,33,321,9,3.0,1.0,0.133787959688779,0.0814473790288432,0.0108050731368239,-0.116920873398201,PHI,BAL,4,2024,1
2,48,2162,8,3.0,3.0,0.0329865285752917,-0.0659750472524165,-0.0008828796459971,-0.0362272847426803,NYJ,SEA,2,2024,0
1,1,1232,-5,2.0,2.0,0.0130197642511655,-0.0535215268332674,0.050492460497765,-0.0013602733043892,SEA,NYJ,3,2024,0
6,44,916,-5,2.0,2.0,0.0130197642511655,-0.0535215268332674,0.050492460497765,-0.0013602733043892,SEA,NYJ,3,2024,1
2,46,211,-5,2.0,2.0,0.0329865285752917,-0.0659750472524165,-0.0008828796459971,-0.0362272847426803,NYJ,SEA,4,2024,1
15,34,38,-5,2.0,2.0,0.0329865285752917,-0.0659750472524165,-0.0008828796459971,-0.0362272847426803,NYJ,SEA,4,2024,0
2,25,1310,18,2.0,3.0,0.248290563564379,0.0974811514299672,0.039892277818978,0.0397221767168978,BUF,SF,3,2024,1
5,43,1162,-25,3.0,2.0,0.120149681710407,-0.0027701265959092,0.0857871238812994,-0.0749150183247785,SF,BUF,3,2024,1
1,11,3103,0,3.0,3.0,0.205056435930066,0.0234498223242684,0.190124573853071,0.125492872984744,TB,CAR,1,2024,1
2,38,285,16,3.0,3.0,0.163593946325735,0.101243061465386,0.0490133907200909,-0.0035874479347558,WAS,TEN,4,2024,1
8,68,168,-23,0.0,3.0,-0.11483932873466,-0.11170262165431,0.0634648907667648,0.0022870987271806,TEN,WAS,4,2024,0
1,8,3281,0,3.0,3.0,0.058065459860371,0.0002594236133709,-0.0369816151798277,-0.160274118792661,ATL,MIN,1,2024,1
5,38,2792,7,3.0,3.0,0.058065459860371,0.0002594236133709,-0.0369816151798277,-0.160274118792661,ATL,MIN,1,2024,0
3,13,48,-21,1.0,1.0,0.058065459860371,0.0002594236133709,-0.0369816151798277,-0.160274118792661,ATL,MIN,4,2024,0
5,35,233,3,3.0,3.0,0.0651001151412996,-0.0899384902738522,0.0857871238812994,-0.0749150183247785,LA,BUF,4,2024,1
3,3,2044,-4,2.0,3.0,-0.0845811585236491,0.0091309343245501,-0.0650179896307978,-0.117662061342622,CAR,PHI,2,2024,1
2,11,1199,-4,2.0,3.0,-0.0845811585236491,0.0091309343245501,-0.0650179896307978,-0.117662061342622,CAR,PHI,3,2024,1
2,27,519,-6,1.0,3.0,-0.0845811585236491,0.0091309343245501,-0.0650179896307978,-0.117662061342622,CAR,PHI,4,2024,0
7,51,83,-6,0.0,3.0,-0.0845811585236491,0.0091309343245501,-0.0650179896307978,-0.117662061342622,CAR,PHI,4,2024,1
9,37,37,-6,0.0,3.0,-0.0845811585236491,0.0091309343245501,-0.0650179896307978,-0.117662061342622,CAR,PHI,4,2024,0
1,23,2387,14,1.0,3.0,0.120149681710407,-0.0027701265959092,0.0555450795122769,0.0024009888801976,SF,CHI,2,2024,1
1,25,423,18,2.0,3.0,0.120149681710407,-0.0027701265959092,0.0555450795122769,0.0024009888801976,SF,CHI,4,2024,1
1,11,3239,0,3.0,3.0,-0.068410756528168,-0.120584109901214,0.0387194340134974,0.0157545415529152,DAL,CIN,1,2024,1
3,44,2396,0,3.0,3.0,0.164467079177794,-0.0250360405480926,0.0418316368935686,0.123715294651743,CIN,DAL,2,2024,0
7,52,24,-7,0.0,3.0,-0.068410756528168,-0.120584109901214,0.0387194340134974,0.0157545415529152,DAL,CIN,4,2024,0
1,49,1250,-13,3.0,3.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,3,2024,0
1,27,949,-20,3.0,3.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,3,2024,1
3,72,708,-20,3.0,3.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,4,2024,1
6,55,581,-20,3.0,3.0,-0.240722400726333,-0.0661024346972195,0.0433179772500369,-0.0626665461525878,CLE,PIT,4,2024,1
2,2,1814,3,2.0,0.0,0.261614127515145,0.0379234163997533,-0.0280152042564039,-0.0794382586882822,DET,GB,2,2024,1
1,51,1445,-4,3.0,3.0,0.261614127515145,0.0379234163997533,-0.0280152042564039,-0.0794382586882822,DET,GB,3,2024,1
3,3,1205,-4,3.0,3.0,0.261614127515145,0.0379234163997533,-0.0280152042564039,-0.0794382586882822,DET,GB,3,2024,1
1,69,989,3,3.0,2.0,0.261614127515145,0.0379234163997533,-0.0280152042564039,-0.0794382586882822,DET,GB,3,2024,0
1,21,43,0,2.0,0.0,0.261614127515145,0.0379234163997533,-0.0280152042564039,-0.0794382586882822,DET,GB,4,2024,1
2,2,2086,3,3.0,2.0,-0.11483932873466,-0.11170262165431,0.198335477132297,0.022384884288334,TEN,JAX,2,2024,0
2,23,853,-6,3.0,3.0,0.0048704203394064,-0.0328360473828544,0.0490133907200909,-0.0035874479347558,JAX,TEN,4,2024,1
3,9,75,-4,3.0,3.0,-0.11483932873466,-0.11170262165431,0.198335477132297,0.022384884288334,TEN,JAX,4,2024,0
15,65,34,-4,1.0,2.0,-0.11483932873466,-0.11170262165431,0.198335477132297,0.022384884288334,TEN,JAX,4,2024,0
2,40,1500,-13,3.0,2.0,0.0684779864120019,-0.0618165479113147,0.0686744037052329,-0.034607671344217,LAC,KC,3,2024,1
1,37,3278,0,3.0,3.0,0.205056435930066,0.0234498223242684,0.0691378323447833,-0.07316945667147,TB,LV,1,2024,1
1,14,1290,-4,3.0,3.0,-0.0918501180252892,-0.241776292895716,0.0811357062781426,-0.0529915311065561,LV,TB,3,2024,1
5,29,342,-11,3.0,3.0,-0.0918501180252892,-0.241776292895716,0.0811357062781426,-0.0529915311065561,LV,TB,4,2024,1
1,50,49,-15,0.0,3.0,-0.0918501180252892,-0.241776292895716,0.0811357062781426,-0.0529915311065561,LV,TB,4,2024,1
8,36,3404,0,3.0,3.0,-0.150467337448613,-0.0683036873001977,-0.0050762063593883,0.0848071867959033,NYG,NO,1,2024,0
3,54,2356,4,3.0,3.0,-0.0768450810533741,0.0025840991602588,0.128054302077657,-0.0068484521606288,NO,NYG,2,2024,0
10,41,312,-11,3.0,3.0,-0.150467337448613,-0.0683036873001977,-0.0050762063593883,0.0848071867959033,NYG,NO,4,2024,1
9,62,112,-3,3.0,2.0,-0.150467337448613,-0.0683036873001977,-0.0050762063593883,0.0848071867959033,NYG,NO,4,2024,0
10,60,49,-3,0.0,2.0,-0.150467337448613,-0.0683036873001977,-0.0050762063593883,0.0848071867959033,NYG,NO,4,2024,1
4,52,2559,-6,3.0,3.0,0.0329865285752917,-0.0659750472524165,0.0082826431765399,-0.0667270486626095,NYJ,MIA,2,2024,1
2,17,2248,-1,3.0,3.0,0.0685834170849573,-0.185990631211066,0.050492460497765,-0.0013602733043892,MIA,NYJ,2,2024,1
2,18,1625,-2,3.0,3.0,0.0329865285752917,-0.0659750472524165,0.0082826431765399,-0.0667270486626095,NYJ,MIA,3,2024,1
4,4,549,-8,2.0,2.0,0.0685834170849573,-0.185990631211066,0.050492460497765,-0.0013602733043892,MIA,NYJ,4,2024,1
3,52,1140,-17,3.0,3.0,0.112611429673172,0.0468983326726857,-0.0008828796459971,-0.0362272847426803,ARI,SEA,3,2024,1
1,63,3482,0,3.0,3.0,-0.0918501180252892,-0.241776292895716,0.0993880898966164,0.0073211548495119,LV,ATL,1,2024,1
8,66,35,-6,0.0,3.0,-0.0918501180252892,-0.241776292895716,0.0993880898966164,0.0073211548495119,LV,ATL,4,2024,1
1,30,2631,-7,3.0,3.0,-0.150467337448613,-0.0683036873001977,0.0108050731368239,-0.116920873398201,NYG,BAL,2,2024,0
2,31,2122,-14,3.0,3.0,-0.150467337448613,-0.0683036873001977,0.0108050731368239,-0.116920873398201,NYG,BAL,2,2024,1
2,2,900,-21,3.0,3.0,-0.150467337448613,-0.0683036873001977,0.0108050731368239,-0.116920873398201,NYG,BAL,4,2024,0
1,61,569,-28,3.0,3.0,-0.150467337448613,-0.0683036873001977,0.0108050731368239,-0.116920873398201,NYG,BAL,4,2024,1
3,23,401,-28,3.0,3.0,-0.150467337448613,-0.0683036873001977,0.0108050731368239,-0.116920873398201,NYG,BAL,4,2024,1
2,51,2423,7,2.0,3.0,0.248290563564379,0.0974811514299672,-0.005405209970976,-0.0157102323205269,BUF,DET,2,2024,1
4,46,2155,-14,3.0,2.0,0.261614127515145,0.0379234163997533,0.0857871238812994,-0.0749150183247785,DET,BUF,2,2024,1
5,65,95,-13,3.0,2.0,0.261614127515145,0.0379234163997533,0.0857871238812994,-0.0749150183247785,DET,BUF,4,2024,1
10,36,40,-13,3.0,1.0,0.261614127515145,0.0379234163997533,0.0857871238812994,-0.0749150183247785,DET,BUF,4,2024,1
1,61,3482,0,3.0,3.0,-0.0840921312412432,-0.0635117811981515,-0.0369816151798277,-0.160274118792661,CHI,MIN,1,2024,0
3,23,2383,10,3.0,3.0,0.0418733038501175,-0.0679918759614137,0.0555450795122769,0.0024009888801976,MIN,CHI,2,2024,0
1,29,1959,-10,3.0,3.0,-0.0840921312412432,-0.0635117811981515,-0.0369816151798277,-0.160274118792661,CHI,MIN,2,2024,0
10,16,324,-21,0.0,3.0,-0.0840921312412432,-0.0635117811981515,-0.0369816151798277,-0.160274118792661,CHI,MIN,4,2024,1
7,52,721,-20,3.0,3.0,-0.0845811585236491,0.0091309343245501,0.0418316368935686,0.123715294651743,CAR,DAL,4,2024,1
2,39,355,10,1.0,3.0,0.134196050935606,0.0091550408837229,-0.0008828796459971,-0.0362272847426803,GB,SEA,4,2024,0
1,39,2931,7,3.0,3.0,-0.0636094889681683,-0.0429245961314055,-0.0696995208582945,-0.0997031542139512,IND,DEN,1,2024,1
6,45,614,-11,3.0,3.0,-0.0636094889681683,-0.0429245961314055,-0.0696995208582945,-0.0997031542139512,IND,DEN,4,2024,0
1,27,171,-18,1.0,3.0,-0.0636094889681683,-0.0429245961314055,-0.0696995208582945,-0.0997031542139512,IND,DEN,4,2024,1
6,20,120,-18,1.0,2.0,-0.0636094889681683,-0.0429245961314055,-0.0696995208582945,-0.0997031542139512,IND,DEN,4,2024,0
1,40,2008,-14,2.0,3.0,-0.240722400726333,-0.0661024346972195,0.0686744037052329,-0.034607671344217,CLE,KC,2,2024,0
3,39,481,14,2.0,3.0,0.0875775805827076,-0.0024509517389038,0.0662962792511042,-0.0737354477465134,KC,CLE,4,2024,0
1,37,1206,-3,3.0,3.0,0.0651001151412996,-0.0899384902738522,0.039892277818978,0.0397221767168978,LA,SF,3,2024,1
2,44,1637,7,3.0,3.0,-0.0203496271346819,-0.0729069672861534,0.0082826431765399,-0.0667270486626095,HOU,MIA,3,2024,1
2,7,1177,-14,3.0,3.0,0.0685834170849573,-0.185990631211066,-0.0834935551683817,-0.0844784843473991,MIA,HOU,3,2024,1
4,34,764,-8,2.0,3.0,0.0685834170849573,-0.185990631211066,-0.0834935551683817,-0.0844784843473991,MIA,HOU,4,2024,1
1,56,2173,-10,3.0,2.0,-0.091389392489482,-0.0706939928900343,0.0851179516891079,0.0318787501273389,NE,ARI,2,2024,1
1,4,1199,-13,2.0,3.0,-0.091389392489482,-0.0706939928900343,0.0851179516891079,0.0318787501273389,NE,ARI,3,2024,0
5,65,3130,-7,3.0,3.0,0.0329865285752917,-0.0659750472524165,0.198335477132297,0.022384884288334,NYJ,JAX,1,2024,1
